2018-11-14 13:06:58,b'There is nothing like having a #newoffice! I love mine! The best decision I made this year! \nhttps://t.co/vXylzglaVt'
2018-11-14 12:41:34,"b""RT @AstonShaw: IT'S FINISHED! The outside of our King's Lynn office is all done and we think it looks great! Now work begins on the inside.\xe2\x80\xa6"""
2018-11-14 10:53:05,b'How to Plan the Totality of Your Training Room https://t.co/eCGrohkdOV #office #offices #workplace #workspace\xe2\x80\xa6 https://t.co/v7OFuxw0pX'
2018-11-14 10:11:45,b'I spy finishes starting to go in..\xf0\x9f\x91\x80 #Cambridge #PwC #NewOffice #Exciting @SianSteele @PwC_SouthEast https://t.co/o9U2p5RigR'
2018-11-14 09:21:54,"b'If you are wondering what\xe2\x80\x99s gotten us excited, it\xe2\x80\x99s that we are moving into a (bigger) shiny #newoffice\nPhoto 1: Pr\xe2\x80\xa6 https://t.co/BnP1vyftpl'"
2018-11-14 09:19:52,"b""IT'S FINISHED! The outside of our King's Lynn office is all done and we think it looks great! Now work begins on th\xe2\x80\xa6 https://t.co/pjVZJfMv6z"""
2018-11-14 05:29:33,"b'My #newoffice has a window! #OfficewithaView Also, I got 2 lei and these lovely #lokelani blossoms from a coworkers\xe2\x80\xa6 https://t.co/oKK2gsxcjh'"
2018-11-14 00:54:39,b'ALICE Receptionist Headquarters will be moving to a new location soon! We are very excited for the changes the new\xe2\x80\xa6 https://t.co/9qZVQkfqqW'
2018-11-14 00:18:01,b'Learn more about our brand new #Chicago location by visiting our website #newoffice #newlocation #chicagobiz https://t.co/iuAlx32qKf'
2018-11-13 23:02:16,"b'Something I started a couple of years ago, just completed. #cityoflondon #newoffice #portlandstone\xe2\x80\xa6 https://t.co/U9mmYFiF5s'"
2018-11-13 22:34:16,b'RT @constructor_io: One of the more fun parts of #growth is moving!\n\nConstructor has a new #SanFrancisco address: \n100 Bush Street (@ Batte\xe2\x80\xa6'
2018-11-13 22:16:51,"b'RT @dgoffice: On site today, finishing off our latest project. Can\xe2\x80\x99t wait to share the photos with you! \xf0\x9f\x91\x80 #officedesign #modern #space #new\xe2\x80\xa6'"
2018-11-13 19:59:14,b'Follow @ofwllc on #Instagram for more visual #officeideas &amp; our #local team around #Chattanooga!\xe2\x80\xa6 https://t.co/YhOx0ZoYox'
2018-11-13 19:54:15,b'We believe the #solution to cultivating #effective #learning #environments is to provide people with #choices about\xe2\x80\xa6 https://t.co/F2PkI5XdZu'
2018-11-13 19:49:01,b'How to Increase the #Efficiency of Your #Meeting Spaces https://t.co/RFk5keNSqs #office #offices #workplace\xe2\x80\xa6 https://t.co/hgqbM46czZ'
2018-11-13 19:45:40,b'#Bahamas Deputy Prime Minister Unveils New #Tokyo Office for the BMA #newoffice #maritime\nhttps://t.co/JkBEbriqbV https://t.co/DvFdSuUytY'
2018-11-13 19:44:21,"b""Excited to announce NEW London base!! \nTwistedPair move to @WeWork's offices in Devonshire Square. \n\nFull story &gt;&gt;\xe2\x80\xa6 https://t.co/0lkJ1HQJb5"""
2018-11-13 19:08:13,b'RT @immfly: NEW PR: Immfly New Office | The company is broadening its horizons and is extending its operations to the Middle East to be clo\xe2\x80\xa6'
2018-11-13 18:53:32,b'RT @constructor_io: One of the more fun parts of #growth is moving!\n\nConstructor has a new #SanFrancisco address: \n100 Bush Street (@ Batte\xe2\x80\xa6'
2018-11-13 18:47:36,b'RT @constructor_io: One of the more fun parts of #growth is moving!\n\nConstructor has a new #SanFrancisco address: \n100 Bush Street (@ Batte\xe2\x80\xa6'
2018-11-13 18:36:30,b'RT @constructor_io: One of the more fun parts of #growth is moving!\n\nConstructor has a new #SanFrancisco address: \n100 Bush Street (@ Batte\xe2\x80\xa6'
2018-11-13 18:33:29,b'One of the more fun parts of #growth is moving!\n\nConstructor has a new #SanFrancisco address: \n100 Bush Street (@ B\xe2\x80\xa6 https://t.co/TZHhZbLNoA'
2018-11-13 18:07:27,"b'We had the opportunity to work with a #Birmingham #company, #reconfiguring an existing #workplace to make room for\xe2\x80\xa6 https://t.co/OVfKM5iCDN'"
2018-11-13 16:51:10,"b""We're launching our new Northern Office! Following our buyout by Bain Capital back in the Spring, Moorepay are inve\xe2\x80\xa6 https://t.co/PSoVs01T2w"""
2018-11-13 16:26:06,"b""Here's to a great team in a great new location on a great journey! #excitingtimesahead @sandra_kirkham #NewOffice\xe2\x80\xa6 https://t.co/9tZRE8UcSK"""
2018-11-13 16:11:56,b'How to Accelerate the Cadence of #Collaboration https://t.co/MmdddC8p3c #office #offices #workplace #workspace\xe2\x80\xa6 https://t.co/ZfiBREpqEx'
2018-11-13 16:10:18,"b'Danish Concept of ""#Hygge"" in the Workplace [Video] https://t.co/bKmdW9c8wU #office #offices #workplace #workspace\xe2\x80\xa6 https://t.co/CZ9rYoidvT'"
2018-11-13 16:05:53,b'RT @imretama: Check out my portfolio! \xe2\x9d\xa4\xef\xb8\x8f https://t.co/INnmyzXD1j\n\n#lovewhatyoudo #freelancedesigner #freelancer #graphicdesign #ipadpro #pr\xe2\x80\xa6'
2018-11-13 16:05:34,b'Check out my portfolio! \xe2\x9d\xa4\xef\xb8\x8f https://t.co/INnmyzXD1j\n\n#lovewhatyoudo #freelancedesigner #freelancer #graphicdesign\xe2\x80\xa6 https://t.co/79oYelPMiZ'
2018-11-13 15:33:00,b'Look proof that I am sometimes at my desk Andrew Hiesley and Jonathan Askew! Lovinvg our new office! I may be found\xe2\x80\xa6 https://t.co/v4jOi70A3L'
2018-11-13 15:20:27,"b'Last week, we kicked off the holiday season with an Open House to celebrate five years in business and the opening\xe2\x80\xa6 https://t.co/Tj3sGQFMEH'"
2018-11-13 15:05:52,b'RT @Gavurin: Our brand new building and our official headquarters. Get in touch for a site visit or if you are looking for desk space in th\xe2\x80\xa6'
2018-11-13 13:26:25,"b'RT @dgoffice: On site today, finishing off our latest project. Can\xe2\x80\x99t wait to share the photos with you! \xf0\x9f\x91\x80 #officedesign #modern #space #new\xe2\x80\xa6'"
2018-11-13 13:18:49,b'RT @Gavurin: Our brand new building and our official headquarters. Get in touch for a site visit or if you are looking for desk space in th\xe2\x80\xa6'
2018-11-13 13:01:14,"b'\xe2\x80\x9cHappiness doesn\xe2\x80\x99t have just one address.\xe2\x80\x9d \xf0\x9f\x92\xaf #TuesdayThoughts\n\nAlthough, we do have a new one \xe2\x98\x9d\xef\xb8\x8f!\n\n303 E. Third Str\xe2\x80\xa6 https://t.co/xvOpI0Tz38'"
2018-11-13 12:49:31,"b'RT @JuliaPMyatt: The last stage of the @LANS_unibham move is underway, just need to get some more books to fill the shelves now! #NewOffice\xe2\x80\xa6'"
2018-11-13 12:10:41,b'I really really want two chairs like this for my new office!!! Except more of a gray instead of linen.\xe2\x80\xa6 https://t.co/Nj6e2JnVTy'
2018-11-13 12:06:08,b'Finally we\xe2\x80\x99ve got a company sign on the new office :D #kvaba #newoffice https://t.co/nVzGxZDhgH'
2018-11-13 11:55:00,b'Our brand new building and our official headquarters. Get in touch for a site visit or if you are looking for desk\xe2\x80\xa6 https://t.co/Q9JRFpKZOG'
2018-11-13 11:49:02,b'Our feature wall is done! #alvigor #newoffice #aftertouchworks https://t.co/rMIVzeAh81'
2018-11-13 10:25:08,"b""Looking for an exciting new #hospitality opportunity? Pop by our new office in The @WSLeathermarket  , we'll have a\xe2\x80\xa6 https://t.co/9eEoyzOWXV"""
2018-11-13 09:46:41,b'NEW PR: Immfly New Office | The company is broadening its horizons and is extending its operations to the Middle Ea\xe2\x80\xa6 https://t.co/qeBJi6kE2w'
2018-11-12 21:50:01,"b'Lord, thank You! So loving my new space. #newoffice #greatThings #born2serve #relationships #PhDLife #socialchange\xe2\x80\xa6 https://t.co/GkCt2rTA8S'"
2018-11-12 20:11:03,b'Follow @ofwllc on #Instagram for more visual #officeideas &amp; our #local team around #Chattanooga!\xe2\x80\xa6 https://t.co/3Dq9XPCraz'
2018-11-12 20:05:05,b'How to #Facilitate #Collaboration in All the Ways it Occurs https://t.co/d0jgvHfLgt #office #offices #workplace\xe2\x80\xa6 https://t.co/PonTLvZZEw'
2018-11-12 19:59:07,"b'Forget FaceTime, Let\xe2\x80\x99s Gear it for Face-to-Face Time \xc2\xa0 https://t.co/dlYSOmqsm6 #office #offices #workplace\xe2\x80\xa6 https://t.co/Azl7XglI7Q'"
2018-11-12 18:40:23,b'RT @vvdn_tech: Delighted to announce the opening of our new office in #Japan! Our #newoffice is a strategic expansion in East Asia that pro\xe2\x80\xa6'
2018-11-12 17:08:24,"b""RT @flameheatinguk: Many thanks to @BdailyNorthEast for sharing our brilliant news! We're really looking forward to opening our new office\xe2\x80\xa6"""
2018-11-12 16:34:11,b'Can anyone recommend any fun office spaces in southbank / covent garden?  Im all officed-out! #newoffice #officesearch'
2018-11-12 16:11:00,"b""New Project Profile on the HWY 58 Volunteer Fire Department's #Training Center Expansion! https://t.co/RTvUTSlMcT\xe2\x80\xa6 https://t.co/dCRFa9jU7l"""
2018-11-12 16:10:51,b'What about this office??? Likes? Dislikes?  #newoffice #comingsoon #haleyauctionsandrealty #kristinthomasrealestate\xe2\x80\xa6 https://t.co/48IJjlfE98'
2018-11-12 16:10:45,"b'RT @CloudcellHQ: #MondayMotivation as we move to our new offices @Basepoint_Winch. Our MD, Kevin, showing how easy it is to ensure #busines\xe2\x80\xa6'"
2018-11-12 16:04:52,b'Vitra\xe2\x80\x99s Raphael Gielgen predicts the #future of the office https://t.co/3SE4nLirLL by @onofficemag #office #offices\xe2\x80\xa6 https://t.co/Lp28M3KdUt'
2018-11-12 15:44:08,"b'On site today, finishing off our latest project. Can\xe2\x80\x99t wait to share the photos with you! \xf0\x9f\x91\x80 #officedesign #modern\xe2\x80\xa6 https://t.co/8j2T4Tbl43'"
2018-11-12 15:37:15,"b""RT @Hive360PLC: . @TangInteriors has featured our new offices on their blog. It's been three weeks since we moved in and we are still buzzi\xe2\x80\xa6"""
2018-11-12 15:00:09,"b""RT @masterlord_esta: HAPPY MONDAY! Do you have, 'find a new office' on your to do list?  If so, we can help!  Contact us today #newoffice #\xe2\x80\xa6"""
2018-11-12 14:47:30,b'Today Allumen achieves a big milestone - moving in at @AquaporinGroup \xf0\x9f\x93\x8d\xf0\x9f\x8f\xad\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\nSigne is showing you the main hall \xf0\x9f\x8e\x89\xe2\x80\xa6 https://t.co/fsgi67PPQR'
2018-11-12 14:44:00,"b'#MondayMotivation as we move to our new offices @Basepoint_Winch. Our MD, Kevin, showing how easy it is to ensure\xe2\x80\xa6 https://t.co/54WnQT9vHL'"
2018-11-12 14:43:52,"b""RT @Jessicalinton86: When everyone's desk @nrsinews needs to be a little to the right #newoffice #teamwork https://t.co/LqnG6i1FvA"""
2018-11-12 14:34:01,b'How to Plan the Totality of Your Training Room https://t.co/kZ6wA3m8Te #office #offices #workplace #workspace\xe2\x80\xa6 https://t.co/fLYgniOZW4'
2018-11-12 14:27:05,"b""HAPPY MONDAY! Do you have, 'find a new office' on your to do list?  If so, we can help!  Contact us today\xe2\x80\xa6 https://t.co/JxYnQgqXw0"""
2018-11-12 13:40:09,b'Exciting times ahead #newstudio #newoffice #theawakeningmedia @ Leeds https://t.co/ilMVrKdz0l'
2018-11-12 13:27:38,b'Today is a big day for Accord - we said goodbye to our Castlewood office and officially moved into our new home at\xe2\x80\xa6 https://t.co/Rh7ydBvNxU'
2018-11-12 12:11:12,b'More office goals!  I want a chair like this!!!!! #ilovechairs #chairs #newoffice #haleyauctionsandrealty\xe2\x80\xa6 https://t.co/cI8FuZfCQs'
2018-11-12 11:42:10,b'A beautiful crisp Monday morning deserves a full frontal selfie. \n\nThumb: models own\n\n#newoffice\n#illustration\xe2\x80\xa6 https://t.co/ZylbNEoQK3'
2018-11-12 11:15:08,b'RT @thevirtualforge: #NewWeek #NewOffice! Happy faces all round in our lovely new Lisbon office! #thevirtualforge #softwaredeveloper #offic\xe2\x80\xa6'
2018-11-12 11:14:01,b'#NewWeek #NewOffice! Happy faces all round in our lovely new Lisbon office! #thevirtualforge #softwaredeveloper\xe2\x80\xa6 https://t.co/o3La544Vy5'
2018-11-12 10:30:26,"b""Many thanks to @BdailyNorthEast for sharing our brilliant news! We're really looking forward to opening our new off\xe2\x80\xa6 https://t.co/gJzIrMM6cl"""
2018-11-12 09:37:52,b'RT @bbDartBexBrom: Thank you to @stickerscape for our lovely sticker in our new office! \nWe love it! \xf0\x9f\x92\x97\n\n#babyballet #stickerscape #logo #br\xe2\x80\xa6'
2018-11-12 09:25:07,"b"". @TangInteriors has featured our new offices on their blog. It's been three weeks since we moved in and we are sti\xe2\x80\xa6 https://t.co/N0ewTu1wkb"""
2018-11-12 09:07:31,b'Changes bring new energies \xe2\x9c\x8c\xe2\xac\x86\xef\xb8\x8f\n#Motivation of the #newoffice \xf0\x9f\xa4\x93\xe2\x98\x95 @ R\xc4\xb0T\xc4\xb0M \xc4\xb0stanbul Dumankaya https://t.co/KoguofyCAv'
2018-11-12 06:39:26,b'RT @niiconsulting: One more good news:\nThe teams of @niiconsulting &amp; @iinfosec in Hyderabad have moved to a pretty new office &amp; training ce\xe2\x80\xa6'
2018-11-12 06:23:22,b'One more good news:\nThe teams of @niiconsulting &amp; @iinfosec in Hyderabad have moved to a pretty new office &amp; traini\xe2\x80\xa6 https://t.co/B4J1KBv60q'
2018-11-12 06:21:33,b'One more good news:\nThe teams of @niiconsulting &amp; @iinfosec in Hyderabad have moved to a pretty new office &amp; traini\xe2\x80\xa6 https://t.co/o9RGE6hEYj'
2018-11-12 03:38:34,"b""New week in our new office!\nAfter the hustle and bustle of celebration, everyone's focused on their undertakings to\xe2\x80\xa6 https://t.co/wS2nIpZSbw"""
2018-11-11 22:11:12,b'Our new office at Haley Auctions and Realty is being built :) We should be in it around the first of the year. \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d.\xe2\x80\xa6 https://t.co/Pyl7uuu1HB'
2018-11-11 20:22:57,b'office redeign done... in 1 day... looking awesome... #NewLook #ReDesign #NewOffice https://t.co/vVVGNGkyfq'
2018-11-11 09:45:52,"b""Here\xe2\x80\x99s a roundup of the #DiwaliCelebrations at @LevtechC's Head Office in #Dubai. This #Diwali was even more specia\xe2\x80\xa6 https://t.co/6wjAJ5czao"""
2018-11-11 05:20:44,b'Office prayers completed successfully on 11.11.18 #alvigor #blessings #oillamps #newoffice @ Singapore https://t.co/EMDu9p6i75'
2018-11-10 21:38:55,b'It\xe2\x80\x99s just the beginning but it\xe2\x80\x99s a start. Super excited to have my own office. Great things to come in the future!\xe2\x80\xa6 https://t.co/l3sycNqdAp'
2018-11-10 16:41:53,b'Happy place. #coffee #gameday #newoffice https://t.co/MFlNx9xCok'
2018-11-10 16:12:24,b'Virgin experience at the Container store yesterday and had an OCD organizers orgasm. Nuff said. #newoffice\xe2\x80\xa6 https://t.co/NLz9gilJsd'
2018-11-10 14:10:05,"b""Our new office is coming together! The countdown to move in day can't come soon enough!  #moveinday #comrise\xe2\x80\xa6 https://t.co/geJw2IFRTL"""
2018-11-10 09:08:41,b'Feature wall colour sample. Boomz. Happening this Tuesday. #alvigor #newoffice #aftertouchworks #teal&amp;gold @ Singap\xe2\x80\xa6 https://t.co/9JBClNXmqN'
2018-11-10 07:26:37,b'RT @purely_shaktian: A boss is always a boss.... Jst lik u r of many hearts\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 @mohanshakti congrats for ur new office! May u own many more\xe2\x80\xa6'
2018-11-10 07:13:19,b'A boss is always a boss.... Jst lik u r of many hearts\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 @mohanshakti congrats for ur new office! May u own many m\xe2\x80\xa6 https://t.co/ZG4AE8d1eu'
2018-11-10 06:55:15,b'Yeeeah!! #newoffice #big3 https://t.co/pS5I8l7qO4'
2018-11-10 05:36:54,b'Ordered this to be printed on a 20x30 wooden canvas. #cantwait #newoffice #family #dadlife https://t.co/DHDlrDRiaT'
2018-11-10 02:51:56,"b'We are now located at the level 2 &amp; 3 of 14 Yan Kit Road, Tanjong Pagar. https://t.co/Z3kfqgXBME #teamimpossible #newoffice'"
2018-11-09 23:28:25,b'Week 1 in the new office complete. Money made \xf0\x9f\x91\x8e money spent \xf0\x9f\x98\xae Hardest part... Getting used to wearing pants again\xe2\x80\xa6 https://t.co/Qz5W7hzoKr'
2018-11-09 22:18:32,b'RT @cosmotitle1: Exciting Announcement \xf0\x9f\x93\xa3 &amp; Happy Friday from all of us @cosmotitle1 We are so proud to tell everyone that our New Jersey Of\xe2\x80\xa6'
2018-11-09 21:15:18,b'RT @SurvivorsMcr: Room number 1 - as chosen by our @northwestcharity award-winning celebrity ambassador @mrrichardgadd #breakthesilence #ne\xe2\x80\xa6'
2018-11-09 20:57:07,"b'Excited to announce our new office in the #gardenstate ...that\xe2\x80\x99s right, we\xe2\x80\x99re in #newjersey now! \xf0\x9f\x8e\xa4\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x8c\xbc\xf0\x9f\xa7\xa1 #realestate\xe2\x80\xa6 https://t.co/IhxFYDbco0'"
2018-11-09 20:45:09,b'RT @cosmotitle1: Exciting Announcement \xf0\x9f\x93\xa3 &amp; Happy Friday from all of us @cosmotitle1 We are so proud to tell everyone that our New Jersey Of\xe2\x80\xa6'
2018-11-09 20:44:45,"b""RT @jeffshore: Today I did my first shoot at my new desk! I'm loving my new office, and of course, the bobblehead had to be front and cente\xe2\x80\xa6"""
2018-11-09 20:37:41,b'Exciting Announcement \xf0\x9f\x93\xa3 &amp; Happy Friday from all of us @cosmotitle1 We are so proud to tell everyone that our New Je\xe2\x80\xa6 https://t.co/4Lmk2CRwqy'
2018-11-09 20:17:53,b'RT @markdross: Love our new welcome sign @REDBRIKproperty @hr_media #sheffield #newoffice @ Sheffield https://t.co/IhIow52NLV'
2018-11-09 20:08:04,b'Follow @ofwllc on #Instagram for more visual #officeideas &amp; our #local team around #Chattanooga!\xe2\x80\xa6 https://t.co/qmxRHyPV1B'
2018-11-09 20:05:00,b'See how #BradleyCounty Probation kept their new #workspace flexible with a #multipurpose #conference room and\xe2\x80\xa6 https://t.co/1cqpBBWjDt'
2018-11-09 19:58:00,b'What 300 #Companies had to say about the Impact of #Design in #2019 https://t.co/SVhxT1jCBx #office #offices\xe2\x80\xa6 https://t.co/tUKNPFPPRo'
2018-11-09 19:18:07,"b""RT @BergChilling: #NEWOFFICE\n\nWe are very excited to announce the opening of Berg's Western Canada branch in Edmonton, Alberta! Stay tuned\xe2\x80\xa6"""
2018-11-09 18:46:09,b'Spent this afternoon packing boxes to leave our Pupil Support Portacabin @DunbarGrammar So excited to be moving int\xe2\x80\xa6 https://t.co/u1E7uIb1Vb'
2018-11-09 17:57:26,"b""Check out Catapult's new space featured on this weeks Tech Roundup @BuiltIn  https://t.co/tRLWpDhAJn #chitech #newoffice #friday #startups"""
2018-11-09 17:48:22,b'WE ANNOUNCE OUR GRAND EXPANSION. #BIGGER #BETTER #brandnew  #NEWOFFICE TO SERVE OUR AMAZING PATIENTS MUCH BUT MUCH\xe2\x80\xa6 https://t.co/hnFRyUyxqe'
2018-11-09 17:44:09,b'Ready Set and GROW. BIG. #newlocation #newoffice #biggerandbetter #TGIF #miami @ Garcia Orthodontics https://t.co/DhOrJ7uJ2Q'
2018-11-09 17:30:06,"b""RT @ofwllc: Latest Developments in #NewYork City's Arms Race to Offer #OfficePerks https://t.co/6FGX4WVM3Q #office #offices #workplace #wor\xe2\x80\xa6"""
2018-11-09 17:29:15,"b""Latest Developments in #NewYork City's Arms Race to Offer #OfficePerks https://t.co/6FGX4WVM3Q #office #offices\xe2\x80\xa6 https://t.co/E4nPDu1XZM"""
2018-11-09 16:50:31,"b'Flagler County\xe2\x80\x99s State Housing Initiatives Partnerships #SHIP office is moving! It will close Nov 12 thru 16, to mo\xe2\x80\xa6 https://t.co/PW4vRLJWrV'"
2018-11-09 16:49:26,b'Love our new welcome sign @REDBRIKproperty @hr_media #sheffield #newoffice @ Sheffield https://t.co/IhIow52NLV'
2018-11-09 16:45:09,b'My view (new office)! It\xe2\x80\x99s hard to concentrate!!!\n\n#newoffice #movingoffice #newhome #pippingfordpark #sussex https://t.co/kIrvr4nsxw'
2018-11-09 16:36:35,"b""#NEWOFFICE\n\nWe are very excited to announce the opening of Berg's Western Canada branch in Edmonton, Alberta! Stay\xe2\x80\xa6 https://t.co/F7eHuvhkEi"""
2018-11-09 16:20:38,b'Laying the Last coat of microcement protection layer on a timber structure floor with #Payunia #Aid #OmniDe\xe2\x80\xa6 https://t.co/M6Bw7zJtcg'
2018-11-09 16:07:24,b'We are excited to announce we are officially moving into our new Cedar Rapids office TODAY. The Cedar Rapids locati\xe2\x80\xa6 https://t.co/C5juNMsOou'
2018-11-09 15:34:25,"b'RT @performance_io: Setting up a new company, moving into a new office, facing new challenges takes courage, determination and passion. \nBr\xe2\x80\xa6'"
2018-11-09 15:16:02,b'Our brand new office is finished and we think it looks amazing! Feel free to come and have a coffee and a chat with\xe2\x80\xa6 https://t.co/TmesGgPXKF'
2018-11-09 14:06:31,b'How to Make Smarter Selections for Optimal #Office #Seating https://t.co/zgrz0b9gQu #office #offices #workplace\xe2\x80\xa6 https://t.co/UGzypvwhbf'
2018-11-09 13:43:33,b'Today is Unboxing Day... finally we are moving to the new building! Fantastic state-of-the-art facilities in a grea\xe2\x80\xa6 https://t.co/fPmJuWOrRZ'
2018-11-09 13:02:58,b'We are excited to announce our new office space coming in 2019 ~ more to see and come in the near future!\xe2\x80\xa6 https://t.co/GOcoIrrGd1'
2018-11-09 12:56:23,b'#FirstSnow views from our conference room balcony \xe2\x9d\x84\xef\xb8\x8f \xe2\x9b\x84\xef\xb8\x8f #HappyFriday everyone! We are starting to find our work flo\xe2\x80\xa6 https://t.co/aF3CQQDLrT'
2018-11-09 12:45:13,b'Packing for the big move. #BlockA or bust. #lifeatoracle #exploreoracle #oracledigital #newoffice #videography https://t.co/b8X6svTUYg'
2018-11-09 12:38:05,b'New office moving along quickly...\n\nhttps://t.co/lZNMOGetyo\n\n#newoffice #webdesign #stillorgan https://t.co/7MNWDFqTGh'
2018-11-09 12:08:23,b'RT @ofwllc: How to Make Smarter Selections for Optimal #Office #Seating https://t.co/XdtM5QJZai #office #offices #workplace #workspace #off\xe2\x80\xa6'
2018-11-09 11:58:20,"b""RT @TOSIBOX: Tosibox Scandinavia AB has moved to World Trade Center Malm\xc3\xb6 at Skeppsgatan 19. You're welcome to visit us at our new office!\xe2\x80\xa6"""
2018-11-09 11:11:03,"b""Tosibox Scandinavia AB has moved to World Trade Center Malm\xc3\xb6 at Skeppsgatan 19. You're welcome to visit us at our n\xe2\x80\xa6 https://t.co/LKJUroy00h"""
2018-11-09 09:13:08,b'#ExcelerateEnergy celebrates grand opening of #newoffice in Doha | #Qatar https://t.co/EF8n7zoVQR'
2018-11-09 07:01:11,b'What?! I am already here for more than a week?! #stillfree #newoffice #newboss'
2018-11-09 02:37:08,b'More photos from our #NewOffice celebration. \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\nAlso announced by TAS CEO at the celebration: our FIRST commercial\xe2\x80\xa6 https://t.co/ytOnE8o5xo'
2018-11-09 02:16:22,"b""When we are not doing dentistry, we have so much fun togeather. We can't wait for our new office!!!\n#bestteamever\xe2\x80\xa6 https://t.co/HCROvcErYm"""
2018-11-09 01:48:44,"b""Today I did my first shoot at my new desk! I'm loving my new office, and of course, the bobblehead had to be front\xe2\x80\xa6 https://t.co/uPhGMESqJ3"""
2018-11-08 23:53:09,"b""ANOTHER OFFICE HAS BEEN ESTABLISHED!\nFRONTROW TUGUEGARAO NEW OFFICE \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nAdda man office'n kalugaran! Intay bisitaen\xe2\x80\xa6 https://t.co/dsHf6ap2ZS"""
2018-11-08 23:06:33,b'What is this for!? #newoffice https://t.co/kIYg20g1w8'
2018-11-08 22:51:29,b'Follow @ofwllc on #Instagram for more visual #officeideas &amp; our #local team around #Chattanooga!\xe2\x80\xa6 https://t.co/nmuEKVEDdH'
2018-11-08 22:48:00,b'3 Ways to Categorize #Collaboration in Your Workspace https://t.co/e7Nk5rXKrp #office #offices #workplace\xe2\x80\xa6 https://t.co/TWfVgPnG07'
2018-11-08 22:43:14,"b'#Agile #Workspaces: ""the True Definition of #Mobility"" https://t.co/nJou6mAlc7 by @blueprintcbre #office #offices\xe2\x80\xa6 https://t.co/pyqf1id8fe'"
2018-11-08 21:23:03,b'New office starting to take shape. #newoffice #buildingforthefuture #export #Recruiting https://t.co/HYH8WUcb14'
2018-11-16 00:54:27,b'High tech. At some point in time...\n#randomimage #thingsisee #showingproperties #hightech #oldschool #intercom\xe2\x80\xa6 https://t.co/fNulF9x2ev'
